"Data","Pred_sem pandemia","s.e sem pandemia","Pred com pandemia","s.e com pandemia","Valor real"
2024-03-05,"-0.00010232643826277","0.024151953619674","-0.00059161791048319","0.0860743166652744","0.00167367850066125"
2024-03-06,"-0.00010237967972071","0.0241493008846979","0.00151423661249804","0.0860588435195898","-0.00584800726290302"
2024-03-07,"-0.00010231616037382","0.0241511276092305","0.00096950064660261","0.0860435174743787","-0.0134453657597571"
2024-03-08,"-0.00010232798058725","0.0241467275567973","0.00041485300662176","0.0860285466901222","-0.0102214555279887"
2024-03-11,"-0.00010232798058725","0.0241467275567973","0.00063940648502971","0.0860133722069546","-0.00172112773548394"
2024-03-12,"-0.00010243270322357","0.024145708606018","0.00124717531440459","0.0859979506701405","0"
2024-03-13,"-0.00010246673585058","0.0241479944497757","0.00136861614576967","0.0859825247519533","0.0241379072209751"
2024-03-14,"-0.000102296825029","0.0241482104374607","0.00311328281152802","0.085968096225655","0.00336700012354418"
2024-03-15,"-0.00010223128109147","0.0241509136596843","0.00162017452016593","0.0859526781529136","-0.026006746445683"
2024-03-18,"-0.00010238681781287","0.0241475169582441","-0.00050405754418104","0.0859389629083612","-0.00516791280935791"
2024-03-19,"-0.00010221545615433","0.0241454759065464","0.00098895283323029","0.0859236246146307","-0.00779222087460107"
2024-03-20,"-0.00010232643826277","0.024151953619674","0.00079091336914111","0.0859084251153063","-0.00959857384913521"
2024-03-21,"-0.000102296825029","0.0241482104374607","0.00065650946914321","0.0858933037451373","0.0140969023819002"
2024-03-22,"-0.00010239575666873","0.0241473836721824","0.0023649773470109","0.0858782543217136","0.0173761776966155"
2024-03-25,"-0.00010232049376012","0.0241475766987515","0.00260787113772504","0.0858633007081013","0"
2024-03-26,"-0.00010246779249455","0.0229377743498281","0.00135777161936959","0.0858479644429047","0.0222032645631809"
2024-03-27,"-0.00010246673585058","0.0241479944497757","0.00296235670863876","0.0858334402261199","0.0192146647540066"
